"","URL_of_Anchor","Request_URL","URL_Length","having_At_Symbol","Prefix_Suffix","having_Sub_Domain","Result"
"9275",0,0,0,1,-1,0,-1
"9276",0,1,-1,1,-1,1,1
"9280",0,-1,-1,1,-1,1,1
"9281",0,-1,0,1,-1,-1,1
"9282",0,1,1,-1,-1,0,-1
"9283",0,1,-1,1,-1,0,-1
"9286",1,1,1,1,-1,1,1
"9288",0,1,1,1,-1,1,1
"9289",0,-1,1,1,-1,1,1
"9291",1,-1,1,1,1,1,1
"9292",-1,1,-1,0,-1,0,-1
"9293",1,1,1,1,-1,1,1
"9294",1,1,-1,1,1,1,1
"9295",-1,1,-1,-1,-1,1,-1
"9297",-1,1,-1,1,-1,1,1
"9300",-1,1,-1,-1,-1,1,-1
"9302",0,1,-1,1,-1,1,1
"9305",0,-1,-1,1,-1,0,1
"9306",-1,1,-1,1,-1,-1,-1
"9308",0,1,-1,1,-1,1,1
"9311",-1,1,-1,-1,-1,0,-1
"9312",1,1,-1,1,-1,1,1
"9314",-1,1,1,1,-1,0,-1
"9315",0,1,-1,-1,-1,1,1
"9316",1,1,-1,1,1,1,1
"9317",1,1,-1,1,-1,1,1
"9318",0,1,-1,1,-1,1,1
"9321",0,1,-1,1,-1,0,-1
"9322",-1,1,-1,1,-1,0,-1
"9323",1,1,-1,-1,-1,1,1
"9326",1,1,-1,-1,1,1,1
"9327",1,1,-1,1,-1,1,1
"9329",0,1,-1,1,-1,1,1
"9330",-1,-1,-1,1,-1,-1,-1
"9333",-1,1,1,1,-1,0,-1
"9336",-1,-1,-1,1,-1,0,-1
"9337",1,1,1,1,-1,1,1
"9338",0,1,-1,-1,-1,0,-1
"9339",0,1,-1,1,-1,1,1
"9340",-1,1,-1,1,-1,1,-1
"9341",0,1,1,1,1,-1,1
"9342",-1,1,-1,1,-1,-1,-1
"9343",0,-1,-1,1,-1,1,1
"9344",-1,-1,-1,1,-1,-1,-1
"9345",-1,1,1,1,-1,1,-1
"9346",0,-1,1,-1,1,1,1
"9349",0,1,-1,1,-1,1,1
"9352",0,1,-1,-1,-1,1,-1
"9354",1,1,-1,1,1,0,1
"9356",-1,-1,-1,1,-1,-1,-1
"9358",-1,1,-1,1,-1,-1,-1
"9359",0,1,-1,-1,-1,1,1
"9362",0,1,-1,1,-1,1,1
"9363",-1,-1,-1,1,-1,0,-1
"9364",0,1,-1,1,-1,0,1
"9367",-1,1,1,1,-1,0,-1
"9370",1,1,-1,1,-1,1,1
"9371",0,1,-1,1,-1,-1,-1
"9372",-1,-1,-1,1,-1,-1,-1
"9374",-1,-1,-1,1,-1,0,-1
"9375",0,1,-1,1,-1,0,-1
"9376",0,-1,-1,1,-1,0,1
"9377",0,1,1,1,-1,1,1
"9378",0,-1,-1,1,-1,-1,1
"9379",0,-1,-1,1,-1,1,1
"9380",0,1,-1,1,-1,0,-1
"9381",0,1,-1,1,-1,0,-1
"9383",0,1,-1,1,-1,1,1
"9385",-1,-1,-1,1,-1,-1,-1
"9386",0,1,-1,1,-1,0,-1
"9387",0,1,-1,1,-1,0,-1
"9388",-1,-1,-1,1,-1,-1,-1
"9391",0,1,-1,1,-1,1,-1
"9392",0,-1,-1,1,-1,0,1
"9394",0,1,-1,1,1,1,1
"9395",-1,1,1,1,-1,0,-1
"9396",0,1,1,1,-1,1,1
"9397",-1,-1,-1,-1,-1,0,-1
"9398",-1,-1,1,1,-1,-1,-1
"9401",0,-1,-1,1,-1,1,-1
"9402",1,-1,-1,-1,-1,1,1
"9403",-1,-1,-1,1,-1,0,-1
"9404",-1,1,1,1,-1,0,-1
"9405",0,1,-1,1,-1,1,1
"9406",1,-1,-1,1,1,1,1
"9407",0,-1,-1,1,-1,1,1
"9408",0,-1,-1,-1,-1,-1,-1
"9410",1,-1,-1,-1,-1,1,1
"9411",1,1,1,1,1,1,1
"9413",0,0,1,1,1,1,1
"9415",0,1,-1,1,-1,1,1
"9416",0,1,-1,-1,-1,1,1
"9417",-1,1,-1,1,-1,0,-1
"9418",1,1,-1,1,-1,0,1
"9419",0,1,-1,1,-1,1,1
"9420",0,1,-1,1,-1,0,1
"9422",-1,1,-1,-1,-1,-1,-1
"9425",0,1,-1,1,-1,-1,-1
"9429",0,1,0,-1,-1,1,-1
"9430",-1,-1,1,1,-1,0,-1
"9431",0,1,1,1,-1,1,1
"9432",-1,-1,-1,1,-1,-1,-1
"9433",0,-1,-1,1,-1,1,1
"9434",0,-1,-1,1,-1,0,-1
"9435",0,1,-1,1,1,1,1
"9436",0,1,-1,1,-1,0,1
"9437",0,1,-1,1,-1,1,1
"9438",-1,1,-1,-1,-1,0,-1
"9441",0,1,-1,1,-1,0,1
"9442",0,-1,-1,1,-1,0,-1
"9443",-1,-1,-1,-1,-1,-1,-1
"9444",0,1,1,-1,-1,1,1
"9445",0,1,-1,1,-1,1,1
"9446",1,1,-1,1,-1,1,1
"9447",0,1,-1,1,-1,1,1
"9450",-1,1,1,1,1,1,1
"9451",0,1,-1,1,-1,0,1
"9452",0,-1,-1,1,-1,1,1
"9454",1,1,1,1,-1,1,1
"9457",0,-1,-1,1,-1,1,-1
"9458",1,1,-1,1,-1,1,1
"9459",-1,1,-1,1,-1,0,-1
"9460",0,1,1,-1,-1,0,1
"9461",0,1,-1,1,-1,0,-1
"9462",1,1,-1,1,-1,1,1
"9464",0,1,-1,1,-1,1,1
"9465",0,-1,-1,1,-1,0,-1
"9466",0,1,-1,1,-1,1,1
"9467",0,-1,-1,1,-1,-1,-1
"9468",0,1,-1,1,-1,0,-1
"9471",0,-1,-1,1,0,1,1
"9472",0,-1,-1,1,-1,1,1
"9473",1,1,-1,1,-1,-1,-1
"9475",-1,-1,-1,1,-1,-1,-1
"9476",0,-1,-1,1,-1,1,-1
"9477",0,-1,-1,1,-1,1,1
"9479",0,1,1,1,-1,-1,-1
"9481",-1,-1,-1,1,-1,-1,-1
"9482",-1,1,-1,1,-1,-1,-1
"9483",-1,-1,-1,1,-1,-1,-1
"9484",-1,1,1,1,-1,-1,-1
"9485",0,-1,-1,1,-1,1,1
"9486",1,1,1,1,-1,1,1
"9487",1,-1,-1,-1,1,1,1
"9489",1,1,-1,1,-1,1,1
"9490",-1,1,-1,1,-1,1,-1
"9491",0,-1,-1,1,1,-1,1
"9492",0,-1,-1,1,-1,0,-1
"9495",0,-1,-1,1,0,1,1
"9496",0,1,1,1,-1,1,1
"9500",0,1,-1,1,-1,1,1
"9501",-1,1,-1,1,-1,1,-1
"9502",1,1,-1,1,1,1,1
"9503",0,0,-1,-1,-1,-1,-1
"9504",0,1,-1,1,-1,1,-1
"9506",1,1,-1,1,1,0,1
"9507",0,1,-1,1,0,0,1
"9508",0,1,-1,1,-1,1,1
"9510",0,-1,-1,1,-1,-1,-1
"9512",-1,-1,0,1,-1,-1,-1
"9513",1,1,-1,1,1,1,1
"9514",1,1,-1,1,-1,1,1
"9515",0,1,-1,1,-1,1,-1
"9518",1,-1,-1,1,-1,0,1
"9519",0,1,-1,1,-1,1,1
"9520",0,-1,-1,1,-1,1,1
"9523",1,-1,-1,1,-1,-1,1
"9524",-1,1,-1,-1,-1,-1,-1
"9526",0,1,-1,1,-1,-1,-1
"9528",-1,1,-1,1,-1,-1,-1
"9532",0,-1,1,1,-1,1,1
"9533",1,-1,0,1,1,1,1
"9534",0,1,-1,-1,-1,1,1
"9535",0,1,1,1,-1,1,1
"9536",-1,1,-1,1,-1,1,-1
"9542",0,1,-1,1,-1,1,1
"9543",0,1,-1,1,-1,1,1
"9545",0,-1,-1,1,-1,-1,-1
"9546",0,1,-1,1,-1,1,-1
"9547",-1,-1,-1,-1,-1,0,-1
"9548",0,1,-1,-1,-1,1,1
"9550",-1,1,-1,1,-1,-1,-1
"9551",1,1,-1,1,-1,1,1
"9552",1,-1,-1,1,-1,0,1
"9553",0,1,-1,1,-1,1,1
"9554",0,-1,-1,1,-1,1,1
"9555",-1,1,-1,1,-1,1,-1
"9556",0,-1,-1,1,-1,-1,1
"9557",0,-1,-1,1,-1,1,-1
"9558",1,1,-1,-1,1,1,1
"9559",-1,1,1,-1,-1,1,-1
"9560",0,1,-1,1,-1,1,-1
"9561",-1,-1,-1,1,-1,-1,-1
"9562",-1,-1,-1,1,-1,-1,-1
"9563",1,-1,-1,1,-1,1,1
"9564",0,-1,-1,1,-1,-1,1
"9567",0,-1,-1,1,-1,0,-1
"9568",1,1,-1,1,1,1,1
"9569",-1,1,-1,1,-1,0,-1
"9570",1,-1,-1,-1,1,1,1
"9572",0,1,-1,1,-1,0,1
"9573",0,1,-1,1,-1,1,1
"9575",0,1,1,1,1,1,1
"9577",0,1,-1,1,1,1,1
"9579",-1,-1,-1,1,-1,-1,-1
"9581",1,1,-1,1,-1,0,1
"9582",0,1,-1,1,-1,1,1
"9584",0,1,1,-1,-1,1,1
"9586",0,-1,-1,1,-1,1,1
"9587",-1,-1,-1,1,-1,-1,-1
"9588",0,1,-1,1,-1,1,1
"9589",-1,-1,-1,1,-1,-1,-1
"9590",0,1,-1,-1,-1,1,1
"9592",0,1,-1,1,-1,0,1
"9593",0,-1,-1,1,-1,1,1
"9595",-1,1,-1,-1,-1,-1,-1
"9599",-1,0,-1,1,-1,-1,-1
"9600",1,1,-1,1,-1,-1,1
"9601",1,1,-1,-1,-1,1,1
"9602",0,1,-1,1,-1,0,-1
"9603",0,1,-1,1,-1,1,1
"9604",0,1,1,1,-1,0,-1
"9605",0,1,-1,1,-1,1,1
"9607",-1,-1,-1,1,-1,-1,-1
"9609",-1,1,-1,-1,-1,-1,-1
"9610",0,-1,-1,1,-1,1,1
"9611",1,1,-1,1,-1,1,1
"9613",0,0,-1,1,-1,-1,-1
"9614",0,1,1,1,1,1,1
"9615",0,1,-1,1,-1,1,1
"9617",-1,1,-1,1,-1,-1,-1
"9619",0,1,-1,-1,1,1,1
"9621",-1,-1,-1,1,-1,0,-1
"9622",0,0,-1,1,-1,1,-1
"9623",0,1,-1,1,-1,0,-1
"9624",1,1,-1,1,1,1,1
"9626",-1,-1,-1,1,-1,-1,-1
"9627",-1,-1,1,1,-1,-1,-1
"9628",1,-1,-1,1,-1,1,1
"9629",1,-1,-1,1,-1,0,-1
"9630",0,1,1,1,-1,1,1
"9632",-1,1,-1,1,-1,-1,-1
"9634",1,1,-1,-1,-1,1,1
"9635",0,1,-1,1,-1,0,1
"9636",0,-1,-1,1,-1,1,1
"9637",0,-1,-1,1,-1,1,1
"9640",1,-1,-1,1,-1,1,1
"9645",1,-1,-1,1,-1,1,1
"9646",1,1,-1,1,-1,1,1
"9648",1,1,-1,1,-1,0,1
"9649",1,1,-1,-1,-1,1,1
"9650",0,-1,-1,1,0,-1,-1
"9653",-1,-1,-1,1,-1,-1,-1
"9656",1,1,-1,1,-1,1,1
"9657",1,1,-1,1,-1,1,1
"9658",0,1,-1,1,-1,1,1
"9659",-1,-1,-1,-1,-1,0,-1
"9660",1,-1,-1,1,1,1,1
"9661",0,1,-1,1,-1,1,-1
"9662",-1,-1,1,1,-1,-1,-1
"9663",1,1,-1,1,-1,1,1
"9667",-1,1,-1,-1,-1,0,-1
"9669",-1,1,-1,1,0,0,-1
"9671",0,-1,-1,1,-1,1,1
"9672",1,1,-1,-1,-1,1,1
"9675",1,1,-1,1,-1,0,1
"9676",-1,1,-1,-1,-1,0,-1
"9677",0,-1,-1,1,-1,0,1
"9678",0,-1,-1,1,-1,-1,-1
"9679",0,1,-1,-1,-1,1,1
"9681",-1,-1,-1,1,-1,-1,-1
"9683",0,-1,-1,1,-1,1,1
"9684",0,1,1,1,-1,1,1
"9686",-1,-1,-1,1,-1,-1,-1
"9688",-1,1,1,1,-1,-1,-1
"9689",0,1,1,1,-1,0,1
"9690",0,1,1,1,-1,0,-1
"9691",0,1,-1,1,-1,0,1
"9692",0,1,-1,1,-1,1,1
"9695",1,1,-1,1,-1,1,1
"9697",-1,-1,-1,1,-1,-1,-1
"9699",-1,1,-1,1,-1,1,-1
"9701",-1,1,-1,1,-1,-1,-1
"9702",-1,-1,-1,1,-1,-1,-1
"9704",0,1,-1,1,-1,1,1
"9706",-1,-1,-1,1,-1,-1,-1
"9707",0,1,0,1,-1,1,1
"9708",0,1,-1,1,-1,0,1
"9710",-1,-1,-1,1,-1,-1,-1
"9715",1,1,-1,-1,1,1,1
"9718",-1,-1,-1,1,-1,-1,-1
"9719",1,1,-1,-1,1,1,1
"9720",0,-1,-1,1,-1,1,-1
"9721",0,1,-1,1,-1,1,1
"9722",-1,-1,1,-1,-1,-1,-1
"9723",-1,1,1,1,-1,0,-1
"9724",-1,1,1,1,-1,0,-1
"9725",1,-1,-1,1,-1,0,1
"9726",0,-1,-1,-1,-1,0,1
"9727",0,1,-1,1,-1,0,1
"9728",-1,-1,-1,1,-1,-1,-1
"9731",0,-1,-1,1,-1,-1,-1
"9732",1,1,-1,-1,-1,1,1
"9734",0,-1,-1,-1,-1,0,-1
"9735",-1,1,-1,1,-1,0,-1
"9736",1,1,-1,1,-1,1,1
"9739",0,1,-1,0,-1,1,1
"9741",1,1,-1,1,-1,1,1
"9742",1,1,-1,1,1,1,1
"9743",1,1,1,1,1,1,1
"9744",-1,1,-1,1,-1,-1,-1
"9745",0,1,-1,1,-1,-1,1
"9746",0,-1,-1,1,-1,1,1
"9747",1,1,-1,1,1,1,1
"9748",0,1,-1,1,-1,0,-1
"9749",1,-1,-1,1,1,1,1
"9750",0,1,1,1,-1,1,1
"9751",-1,1,-1,1,-1,-1,-1
"9752",-1,1,1,-1,-1,-1,-1
"9753",0,1,1,1,1,0,1
"9754",0,1,1,1,-1,1,1
"9755",1,1,1,-1,-1,1,1
"9757",0,1,1,-1,1,1,1
"9759",-1,-1,1,1,-1,0,-1
"9760",0,1,1,-1,-1,1,1
"9761",0,-1,-1,1,-1,0,-1
"9762",-1,-1,-1,-1,-1,0,-1
"9764",0,-1,-1,1,-1,1,1
"9766",0,-1,-1,1,-1,-1,-1
"9767",-1,-1,-1,-1,-1,0,-1
"9769",0,1,-1,1,-1,-1,-1
"9770",-1,-1,-1,1,-1,-1,-1
"9774",-1,1,1,1,-1,-1,-1
"9775",1,1,-1,1,-1,-1,1
"9778",-1,-1,-1,1,-1,-1,-1
"9779",0,1,-1,-1,-1,1,1
"9781",0,-1,-1,1,-1,0,1
"9782",0,-1,-1,1,-1,-1,-1
"9783",1,-1,-1,1,-1,-1,-1
"9784",-1,-1,-1,1,-1,-1,-1
"9785",0,-1,-1,1,-1,0,-1
"9786",0,1,-1,1,-1,0,1
"9788",0,1,-1,1,-1,0,1
"9789",0,1,-1,1,-1,-1,-1
"9791",0,1,-1,1,-1,1,1
"9793",0,1,-1,1,-1,1,1
"9794",-1,-1,-1,1,-1,-1,-1
"9795",-1,1,-1,1,-1,0,-1
"9798",0,-1,-1,1,-1,1,1
"9799",0,1,-1,1,1,1,1
"9800",0,1,0,1,1,1,1
"9801",0,1,-1,-1,-1,0,1
"9805",0,1,1,1,-1,1,1
"9806",0,1,1,1,-1,0,1
"9807",0,1,1,1,-1,1,1
"9811",0,1,-1,1,-1,1,-1
"9813",0,-1,-1,1,-1,1,1
"9814",-1,-1,-1,1,-1,-1,-1
"9816",-1,1,1,1,-1,-1,-1
"9817",0,1,1,1,-1,0,-1
"9818",0,-1,-1,1,-1,1,1
"9820",1,1,1,-1,1,1,1
"9823",1,1,-1,1,1,1,1
"9824",1,1,-1,1,-1,1,1
"9826",-1,-1,-1,1,-1,-1,-1
"9827",1,1,-1,1,-1,1,1
"9828",0,1,-1,1,-1,1,1
"9829",0,1,-1,-1,-1,0,1
"9830",0,1,-1,1,-1,1,1
"9831",0,-1,-1,1,-1,1,1
"9833",0,1,-1,1,-1,1,1
"9834",-1,1,1,1,-1,1,-1
"9835",1,1,-1,1,-1,1,-1
"9838",0,-1,-1,1,-1,-1,1
"9839",0,1,-1,1,-1,-1,-1
"9840",-1,-1,-1,1,-1,-1,-1
"9842",0,1,-1,-1,-1,1,1
"9844",0,1,-1,1,-1,0,-1
"9845",1,1,1,1,-1,1,1
"9846",0,-1,-1,1,-1,0,1
"9847",0,-1,-1,1,1,1,1
"9848",0,1,-1,1,-1,1,1
"9850",0,-1,-1,1,-1,1,1
"9851",0,-1,-1,-1,-1,-1,-1
"9853",0,1,-1,-1,-1,0,1
"9855",0,1,-1,1,-1,0,1
"9857",-1,-1,-1,1,-1,0,-1
"9858",1,1,-1,1,-1,1,1
"9859",1,1,1,1,1,1,1
"9860",-1,1,1,1,-1,-1,-1
"9861",1,1,-1,1,-1,1,1
"9862",1,1,-1,1,1,1,1
"9863",1,-1,-1,1,-1,1,1
"9869",-1,1,-1,-1,-1,1,-1
"9870",-1,1,-1,-1,-1,1,1
"9873",1,1,-1,1,-1,1,1
"9874",0,1,1,1,-1,1,1
"9875",0,0,-1,1,-1,1,-1
"9876",0,1,-1,1,-1,0,-1
"9877",-1,1,1,-1,-1,-1,-1
"9878",1,1,-1,1,-1,0,1
"9879",0,-1,-1,1,-1,1,1
"9881",1,1,-1,-1,1,1,1
"9884",0,1,-1,1,-1,1,1
"9886",0,-1,-1,1,-1,1,-1
"9887",0,1,1,1,-1,0,1
"9888",0,1,-1,1,-1,0,1
"9889",-1,1,-1,-1,-1,0,-1
"9890",1,1,-1,1,-1,-1,1
"9891",0,0,-1,1,-1,0,1
"9892",-1,1,-1,1,-1,-1,-1
"9894",-1,1,1,1,-1,-1,-1
"9895",0,1,-1,1,-1,0,-1
"9897",0,-1,-1,1,-1,1,1
"9898",-1,-1,-1,1,-1,-1,-1
"9899",0,0,-1,1,-1,0,-1
"9900",1,-1,-1,1,-1,1,1
"9902",1,1,1,1,-1,1,1
"9906",-1,-1,-1,1,-1,0,-1
"9907",-1,1,1,-1,-1,1,-1
"9908",-1,1,-1,1,-1,-1,-1
"9910",0,1,-1,1,-1,1,1
"9912",0,-1,-1,1,-1,1,-1
"9913",0,1,-1,1,-1,1,1
"9915",0,1,1,1,-1,1,1
"9916",0,-1,-1,-1,1,1,1
"9917",0,1,-1,1,-1,0,1
"9918",0,-1,-1,1,-1,-1,-1
"9919",1,-1,-1,1,-1,-1,1
"9921",0,1,-1,1,1,1,1
"9925",0,1,1,1,-1,0,-1
"9926",-1,1,-1,1,-1,0,-1
"9927",0,0,-1,1,-1,1,1
"9928",0,1,-1,1,-1,0,1
"9931",1,-1,-1,1,-1,1,1
"9932",-1,-1,-1,1,-1,-1,-1
"9935",0,-1,-1,1,-1,1,1
"9936",1,-1,-1,1,-1,-1,1
"9937",0,1,-1,1,-1,0,1
"9938",-1,1,0,1,-1,-1,-1
"9939",0,-1,-1,-1,-1,-1,1
"9940",0,-1,-1,0,-1,-1,1
"9941",1,-1,-1,1,-1,-1,-1
"9942",1,-1,-1,1,1,1,1
"9945",1,-1,-1,1,-1,0,1
"9946",0,1,-1,1,-1,1,1
"9949",1,1,-1,-1,1,1,1
"9951",-1,-1,-1,1,-1,-1,-1
"9952",-1,1,-1,-1,-1,0,-1
"9953",0,1,-1,1,1,1,1
"9955",1,1,-1,-1,-1,1,1
"9957",-1,-1,-1,1,-1,-1,-1
"9958",0,1,-1,1,-1,0,-1
"9959",-1,-1,0,-1,-1,1,-1
"9960",-1,-1,-1,1,-1,0,-1
"9962",0,-1,-1,1,-1,1,-1
"9963",-1,-1,-1,1,-1,-1,-1
"9964",1,-1,-1,1,1,1,1
"9965",0,-1,-1,1,-1,0,-1
"9966",1,-1,-1,1,-1,-1,1
"9968",1,1,-1,1,-1,1,1
"9969",-1,1,-1,1,-1,-1,-1
"9970",-1,-1,1,-1,-1,-1,-1
"9971",0,1,-1,1,-1,-1,1
"9973",-1,-1,-1,1,-1,-1,-1
"9974",-1,-1,-1,1,-1,-1,-1
"9976",0,1,1,1,-1,-1,1
"9977",0,-1,-1,1,-1,0,-1
"9978",1,-1,-1,1,-1,1,1
"9979",1,1,1,1,-1,1,1
"9981",0,1,-1,1,-1,1,1
"9982",0,1,-1,1,-1,1,1
"9984",1,1,-1,1,1,1,1
"9985",-1,1,1,1,-1,1,-1
"9986",1,1,-1,-1,-1,1,1
"9989",0,-1,-1,1,-1,1,1
"9992",-1,-1,-1,1,-1,1,-1
"9993",-1,1,1,1,-1,-1,-1
"9994",0,-1,-1,-1,-1,1,1
"9997",0,1,1,1,-1,1,1
"9998",1,1,-1,1,-1,1,1
"9999",0,-1,-1,-1,1,1,1
"10000",0,1,0,-1,-1,1,1
"10001",1,1,-1,1,-1,1,1
"10004",0,1,-1,1,-1,1,1
"10006",1,-1,-1,1,1,1,1
"10008",-1,-1,-1,1,-1,-1,-1
"10009",-1,-1,-1,1,-1,-1,-1
"10010",0,1,-1,1,-1,0,1
"10012",1,-1,-1,1,1,1,1
"10013",0,1,-1,1,-1,0,1
"10016",0,1,-1,1,-1,1,1
"10017",-1,1,-1,1,-1,-1,-1
"10018",0,-1,-1,1,-1,1,1
"10019",1,-1,-1,-1,1,1,1
"10020",1,1,-1,1,1,1,1
"10021",0,-1,-1,1,-1,1,-1
"10024",0,1,1,-1,-1,1,1
"10026",-1,0,-1,-1,-1,1,-1
"10028",-1,-1,-1,1,-1,0,-1
"10030",0,1,-1,1,-1,0,1
"10031",-1,-1,-1,-1,-1,0,-1
"10033",-1,-1,-1,-1,-1,0,-1
"10034",1,-1,-1,-1,-1,1,1
"10036",-1,1,-1,-1,0,-1,-1
"10037",-1,-1,-1,1,-1,-1,-1
"10038",0,-1,1,-1,-1,-1,1
"10040",1,-1,1,1,-1,-1,1
"10042",1,-1,-1,1,-1,1,1
"10043",-1,-1,-1,1,-1,0,-1
"10047",0,1,1,-1,-1,1,1
"10048",-1,-1,-1,1,-1,0,-1
"10050",-1,-1,-1,1,-1,-1,-1
"10051",-1,1,1,1,-1,-1,-1
"10052",0,-1,-1,1,0,1,-1
"10053",0,1,-1,1,-1,1,1
"10054",0,1,-1,1,-1,0,1
"10056",0,-1,-1,1,-1,0,1
"10058",1,1,-1,1,1,1,1
"10059",0,-1,-1,1,-1,1,-1
"10060",0,1,1,1,-1,0,1
"10061",1,-1,-1,-1,0,1,1
"10063",-1,1,-1,1,-1,-1,-1
"10064",1,1,-1,1,-1,1,1
"10066",-1,-1,1,1,-1,-1,-1
"10067",1,-1,-1,1,-1,1,1
"10068",0,1,-1,1,-1,1,1
"10069",0,-1,-1,1,-1,0,-1
"10070",-1,-1,-1,1,-1,-1,-1
"10071",0,-1,-1,1,-1,0,-1
"10074",0,-1,-1,1,-1,1,1
"10075",1,1,-1,1,1,1,1
"10077",0,-1,-1,1,-1,0,-1
"10079",1,-1,-1,1,-1,0,1
"10080",1,-1,-1,-1,1,0,1
"10082",1,1,-1,1,1,1,1
"10083",0,1,-1,1,1,-1,1
"10085",0,1,1,1,-1,1,1
"10087",0,-1,0,1,-1,1,1
"10088",1,-1,-1,1,0,-1,1
"10090",-1,1,-1,-1,-1,1,-1
"10091",1,1,-1,1,1,1,1
"10092",0,-1,-1,1,-1,1,1
"10093",0,1,-1,1,-1,0,-1
"10094",-1,-1,-1,1,-1,0,-1
"10095",1,1,-1,-1,-1,1,1
"10096",0,1,1,1,-1,0,-1
"10097",-1,-1,-1,0,-1,-1,-1
"10102",1,1,1,-1,1,0,1
"10106",0,1,-1,1,-1,1,1
"10108",-1,1,-1,1,-1,0,-1
"10110",-1,1,-1,1,-1,0,-1
"10113",1,1,-1,1,1,1,1
"10114",0,-1,-1,1,-1,-1,1
"10115",0,1,-1,1,-1,0,-1
"10116",0,1,-1,-1,1,1,1
"10117",1,1,-1,1,-1,1,1
"10118",0,-1,-1,1,-1,1,1
"10119",1,-1,-1,-1,-1,1,1
"10120",0,-1,-1,1,-1,1,1
"10122",1,1,1,1,1,1,1
"10124",1,1,1,1,-1,-1,-1
"10126",1,-1,-1,1,-1,1,1
"10127",1,1,-1,1,-1,1,1
"10128",0,1,-1,1,1,1,1
"10130",-1,1,-1,1,-1,0,-1
"10131",0,1,-1,1,-1,-1,1
"10133",0,1,-1,-1,-1,0,1
"10134",-1,-1,-1,1,-1,1,-1
"10135",0,1,-1,1,-1,1,1
"10136",0,-1,-1,1,1,-1,1
"10137",0,-1,-1,1,-1,0,-1
"10138",0,1,-1,1,-1,-1,1
"10140",1,1,-1,1,-1,1,1
"10141",1,1,-1,1,-1,1,1
"10143",0,-1,-1,1,-1,0,-1
"10144",0,1,1,1,-1,0,-1
"10147",-1,-1,1,-1,-1,-1,-1
"10148",-1,1,-1,1,-1,-1,-1
"10149",0,-1,0,1,-1,0,-1
"10150",0,-1,-1,1,-1,0,-1
"10151",-1,-1,1,1,-1,-1,-1
"10152",-1,1,-1,-1,-1,-1,-1
"10153",0,1,-1,1,1,1,1
"10155",1,1,-1,1,1,1,1
"10156",-1,-1,-1,1,-1,-1,-1
"10158",-1,1,1,1,1,1,1
"10159",1,-1,-1,-1,-1,1,1
"10160",1,-1,-1,1,-1,0,1
"10161",0,1,-1,1,-1,0,-1
"10163",-1,-1,-1,1,-1,0,-1
"10164",-1,-1,-1,-1,-1,0,-1
"10165",1,1,-1,1,1,1,1
"10167",0,-1,-1,1,-1,1,-1
"10168",-1,-1,-1,-1,-1,0,-1
"10169",-1,1,-1,1,-1,1,-1
"10170",1,1,-1,-1,-1,1,1
"10171",1,1,1,1,1,1,1
"10172",0,1,-1,1,1,1,1
"10173",-1,-1,-1,1,-1,-1,-1
"10174",0,-1,1,-1,1,1,1
"10175",0,-1,-1,1,-1,0,1
"10176",1,-1,-1,1,-1,-1,-1
"10177",-1,-1,-1,1,-1,-1,-1
"10178",-1,1,-1,1,-1,-1,-1
"10181",-1,1,-1,1,-1,-1,-1
"10182",1,1,-1,1,-1,1,1
"10183",1,-1,-1,1,-1,1,1
"10184",0,1,-1,1,-1,0,-1
"10185",-1,1,1,1,-1,1,-1
"10186",-1,0,-1,-1,-1,-1,-1
"10188",-1,1,-1,1,-1,0,-1
"10190",1,1,-1,1,0,1,1
"10191",0,1,0,1,-1,1,1
"10192",1,-1,-1,-1,-1,1,1
"10193",-1,1,-1,1,-1,1,-1
"10194",0,-1,-1,1,-1,0,-1
"10195",-1,1,1,1,-1,0,-1
"10197",0,1,-1,1,-1,0,1
"10199",0,-1,-1,1,-1,0,-1
"10200",0,-1,-1,1,-1,0,-1
"10201",-1,-1,-1,1,-1,-1,-1
"10202",0,1,-1,1,-1,0,1
"10203",-1,-1,-1,-1,-1,0,-1
"10204",0,1,1,1,-1,0,-1
"10205",-1,1,-1,1,-1,-1,-1
"10206",1,1,-1,1,1,1,1
"10208",0,-1,-1,1,-1,-1,1
"10209",0,1,1,1,-1,1,1
"10213",0,1,1,1,-1,1,1
"10216",-1,1,1,-1,-1,1,-1
"10218",0,1,1,1,1,-1,1
"10219",1,-1,-1,1,-1,1,1
"10220",0,1,-1,1,-1,1,1
"10223",0,1,-1,-1,-1,1,1
"10224",1,1,-1,1,-1,1,1
"10225",1,1,-1,1,1,-1,1
"10226",0,1,-1,1,-1,0,1
"10228",0,1,-1,-1,-1,1,1
"10230",0,-1,-1,1,-1,1,1
"10231",1,1,-1,1,-1,1,1
"10233",-1,1,-1,1,-1,-1,-1
"10234",0,1,-1,1,-1,1,1
"10235",-1,1,1,1,-1,-1,-1
"10236",0,-1,-1,1,-1,1,1
"10238",1,1,-1,1,-1,1,1
"10239",0,1,1,1,-1,0,-1
"10240",-1,-1,-1,-1,-1,0,-1
"10241",1,1,-1,1,1,1,1
"10242",0,-1,-1,1,-1,1,1
"10243",0,1,1,1,1,1,1
"10244",0,1,-1,1,-1,0,-1
"10245",0,1,-1,1,-1,-1,1
"10246",0,1,-1,1,1,1,1
"10249",0,1,-1,1,-1,1,1
"10250",0,-1,-1,1,-1,0,-1
"10251",-1,1,1,1,-1,-1,-1
"10252",0,1,-1,1,0,1,1
