"","URL_of_Anchor","SSLfinal_State","web_traffic","having_Sub_Domain","Prefix_Suffix","Links_in_tags","SFH","Domain_registration_length","Result"
"9272",1,1,-1,-1,-1,-1,-1,1,1
"9275",0,-1,1,0,-1,-1,-1,1,-1
"9276",0,1,-1,1,-1,0,-1,-1,1
"9277",-1,0,1,-1,-1,1,-1,1,-1
"9278",0,1,0,1,-1,1,1,-1,1
"9279",-1,0,0,-1,-1,0,-1,1,-1
"9281",0,1,1,-1,-1,0,1,1,1
"9283",0,1,0,0,-1,0,-1,-1,-1
"9284",0,1,-1,0,-1,0,-1,-1,1
"9285",-1,0,1,-1,-1,-1,0,-1,-1
"9286",1,1,-1,1,-1,-1,1,-1,1
"9287",-1,0,1,-1,-1,0,-1,1,-1
"9288",0,1,0,1,-1,1,-1,-1,1
"9289",0,1,1,1,-1,0,-1,1,1
"9290",0,1,1,1,-1,0,0,1,1
"9291",1,1,1,1,1,1,-1,1,1
"9292",-1,0,0,0,-1,0,-1,1,-1
"9293",1,1,-1,1,-1,-1,-1,0,1
"9296",0,1,1,1,-1,1,-1,-1,1
"9297",-1,1,-1,1,-1,0,-1,-1,1
"9300",-1,-1,1,1,-1,0,-1,-1,-1
"9301",0,-1,1,0,-1,0,0,-1,-1
"9302",0,1,1,1,-1,-1,1,-1,1
"9303",-1,0,0,0,-1,-1,0,-1,-1
"9304",0,1,1,1,-1,1,1,-1,1
"9307",1,1,-1,1,-1,1,1,-1,1
"9308",0,1,-1,1,-1,0,0,-1,1
"9310",-1,0,0,1,-1,0,-1,1,-1
"9311",-1,-1,1,0,-1,0,-1,1,-1
"9312",1,1,1,1,-1,1,-1,-1,1
"9313",0,-1,1,1,-1,0,-1,1,-1
"9314",-1,-1,0,0,-1,-1,-1,-1,-1
"9316",1,1,0,1,1,1,-1,-1,1
"9317",1,1,1,1,-1,-1,1,-1,1
"9318",0,1,-1,1,-1,1,-1,-1,1
"9319",0,1,0,0,-1,-1,-1,1,-1
"9320",0,-1,1,0,-1,-1,1,-1,-1
"9322",-1,-1,0,0,-1,-1,-1,-1,-1
"9323",1,1,-1,1,-1,-1,1,-1,1
"9327",1,-1,0,1,-1,0,-1,0,1
"9328",0,-1,0,1,0,-1,-1,1,1
"9329",0,1,1,1,-1,1,-1,-1,1
"9333",-1,0,0,0,-1,0,-1,-1,-1
"9334",0,1,1,1,-1,1,-1,0,1
"9336",-1,-1,0,0,-1,-1,-1,-1,-1
"9337",1,1,0,1,-1,1,1,-1,1
"9338",0,-1,1,0,-1,-1,-1,-1,-1
"9339",0,1,1,1,-1,0,-1,0,1
"9340",-1,-1,1,1,-1,-1,-1,-1,-1
"9342",-1,0,0,-1,-1,-1,-1,-1,-1
"9343",0,1,1,1,-1,0,0,1,1
"9344",-1,-1,1,-1,-1,1,-1,1,-1
"9345",-1,0,0,1,-1,1,0,-1,-1
"9346",0,1,1,1,1,1,-1,-1,1
"9347",0,1,1,1,1,0,-1,-1,1
"9348",0,1,1,1,0,0,-1,-1,1
"9349",0,1,-1,1,-1,1,1,1,1
"9350",0,1,1,0,-1,0,-1,1,1
"9351",-1,1,0,0,-1,-1,-1,1,-1
"9352",0,0,1,1,-1,-1,-1,1,-1
"9353",0,1,1,1,-1,-1,1,-1,1
"9355",0,1,1,1,-1,1,1,1,1
"9357",-1,1,1,-1,-1,-1,-1,1,-1
"9358",-1,-1,0,-1,-1,0,-1,-1,-1
"9359",0,1,-1,1,-1,0,1,-1,1
"9360",0,1,0,1,-1,-1,0,-1,1
"9361",0,1,-1,1,-1,1,-1,-1,1
"9362",0,1,1,1,-1,-1,1,1,1
"9363",-1,-1,1,0,-1,0,-1,1,-1
"9367",-1,-1,1,0,-1,-1,-1,-1,-1
"9368",0,1,-1,1,1,0,-1,-1,1
"9370",1,1,0,1,-1,0,1,-1,1
"9372",-1,-1,-1,-1,-1,-1,-1,1,-1
"9373",1,1,-1,-1,1,0,-1,-1,1
"9374",-1,-1,1,0,-1,-1,-1,1,-1
"9375",0,-1,1,0,-1,-1,-1,1,-1
"9376",0,1,1,0,-1,0,1,-1,1
"9377",0,1,1,1,-1,0,-1,-1,1
"9378",0,1,0,-1,-1,1,-1,-1,1
"9380",0,1,1,0,-1,0,-1,-1,-1
"9383",0,1,-1,1,-1,0,1,-1,1
"9384",0,-1,1,0,-1,-1,-1,0,-1
"9385",-1,0,0,-1,-1,-1,-1,1,-1
"9386",0,1,1,0,-1,0,-1,-1,-1
"9387",0,1,1,0,-1,0,-1,-1,-1
"9388",-1,-1,0,-1,-1,-1,0,1,-1
"9389",0,1,0,1,-1,0,0,1,1
"9392",0,1,1,0,-1,0,1,1,1
"9393",-1,-1,1,1,-1,-1,-1,-1,-1
"9395",-1,-1,0,0,-1,0,-1,-1,-1
"9396",0,1,-1,1,-1,0,-1,-1,1
"9397",-1,0,0,0,-1,0,0,1,-1
"9398",-1,-1,1,-1,-1,0,-1,-1,-1
"9399",-1,-1,0,0,-1,0,-1,1,-1
"9400",-1,0,0,-1,-1,0,-1,-1,-1
"9402",1,1,-1,1,-1,1,1,1,1
"9403",-1,0,0,0,-1,0,-1,-1,-1
"9404",-1,-1,0,0,-1,0,-1,-1,-1
"9405",0,1,-1,1,-1,-1,0,1,1
"9406",1,1,1,1,1,1,-1,1,1
"9407",0,1,-1,1,-1,0,1,1,1
"9408",0,0,0,-1,-1,0,0,1,-1
"9409",0,1,0,1,-1,-1,0,-1,1
"9412",-1,-1,0,-1,-1,-1,-1,1,-1
"9413",0,1,-1,1,1,0,0,-1,1
"9414",0,1,1,1,1,-1,-1,-1,1
"9415",0,1,0,1,-1,-1,1,-1,1
"9416",0,1,-1,1,-1,1,1,-1,1
"9417",-1,0,0,0,-1,0,-1,-1,-1
"9418",1,1,0,0,-1,0,-1,-1,1
"9419",0,1,-1,1,-1,0,-1,-1,1
"9420",0,1,-1,0,-1,0,-1,-1,1
"9421",0,1,-1,-1,-1,-1,1,1,1
"9422",-1,-1,0,-1,-1,-1,0,-1,-1
"9424",-1,0,1,-1,-1,1,-1,-1,-1
"9427",0,1,1,1,-1,0,-1,-1,1
"9428",0,1,1,1,1,0,-1,-1,1
"9430",-1,-1,1,0,-1,-1,-1,1,-1
"9432",-1,-1,1,-1,-1,0,0,-1,-1
"9434",0,1,1,0,-1,-1,-1,-1,-1
"9435",0,1,1,1,1,0,1,-1,1
"9436",0,1,1,0,-1,0,-1,-1,1
"9437",0,1,-1,1,-1,0,1,-1,1
"9439",1,1,1,1,-1,-1,1,-1,1
"9444",0,1,-1,1,-1,-1,0,-1,1
"9446",1,1,1,1,-1,1,-1,-1,1
"9447",0,1,1,1,-1,-1,1,-1,1
"9448",0,1,-1,1,-1,0,1,-1,1
"9451",0,1,1,0,-1,-1,0,-1,1
"9452",0,1,1,1,-1,1,-1,1,1
"9454",1,1,1,1,-1,-1,1,-1,1
"9456",1,1,-1,1,1,1,-1,-1,1
"9457",0,-1,1,1,-1,0,-1,1,-1
"9459",-1,-1,-1,0,-1,0,-1,-1,-1
"9460",0,1,1,0,-1,1,-1,-1,1
"9461",0,-1,-1,0,-1,-1,-1,-1,-1
"9462",1,1,-1,1,-1,1,-1,-1,1
"9464",0,1,1,1,-1,-1,-1,-1,1
"9465",0,-1,1,0,-1,-1,-1,-1,-1
"9466",0,1,1,1,-1,0,1,-1,1
"9467",0,-1,-1,-1,-1,-1,1,-1,-1
"9468",0,0,1,0,-1,-1,-1,-1,-1
"9469",-1,0,-1,0,-1,-1,-1,-1,-1
"9470",0,1,1,0,-1,-1,-1,-1,-1
"9471",0,1,0,1,0,-1,0,1,1
"9473",1,-1,1,-1,-1,-1,-1,-1,-1
"9474",-1,-1,1,0,-1,-1,-1,-1,-1
"9475",-1,-1,1,-1,-1,0,-1,-1,-1
"9477",0,1,1,1,-1,-1,1,-1,1
"9478",0,1,-1,1,-1,-1,0,-1,1
"9479",0,-1,0,-1,-1,1,-1,-1,-1
"9482",-1,-1,1,-1,-1,-1,-1,1,-1
"9484",-1,-1,1,-1,-1,-1,-1,-1,-1
"9485",0,-1,-1,1,-1,0,-1,1,1
"9487",1,1,-1,1,1,-1,-1,-1,1
"9489",1,1,-1,1,-1,0,1,1,1
"9491",0,1,1,-1,1,-1,-1,1,1
"9492",0,-1,1,0,-1,-1,-1,1,-1
"9494",1,1,-1,0,-1,1,1,-1,1
"9498",0,1,-1,1,-1,0,0,-1,1
"9499",-1,-1,0,-1,-1,-1,-1,1,-1
"9500",0,1,-1,1,-1,0,-1,-1,1
"9501",-1,-1,0,1,-1,-1,-1,-1,-1
"9502",1,1,1,1,1,0,-1,-1,1
"9503",0,-1,1,-1,-1,0,0,1,-1
"9504",0,-1,1,1,-1,0,-1,1,-1
"9506",1,1,0,0,1,-1,-1,-1,1
"9508",0,-1,0,1,-1,0,1,-1,1
"9509",1,1,0,1,-1,0,0,-1,1
"9512",-1,-1,1,-1,-1,0,0,-1,-1
"9513",1,1,1,1,1,0,-1,-1,1
"9514",1,1,0,1,-1,0,-1,-1,1
"9515",0,-1,1,1,-1,-1,-1,0,-1
"9517",0,1,0,1,-1,0,0,-1,1
"9518",1,1,0,0,-1,1,1,1,1
"9519",0,1,0,1,-1,-1,-1,-1,1
"9520",0,-1,0,1,-1,1,0,1,1
"9522",0,-1,1,1,-1,-1,-1,-1,-1
"9524",-1,-1,0,-1,-1,0,-1,-1,-1
"9525",-1,-1,1,0,-1,0,-1,1,-1
"9528",-1,-1,0,-1,-1,-1,-1,-1,-1
"9529",-1,-1,1,-1,-1,0,-1,-1,-1
"9530",0,1,1,1,1,0,-1,-1,1
"9531",1,1,1,1,0,-1,1,-1,1
"9532",0,1,1,1,-1,0,-1,1,1
"9533",1,1,1,1,1,1,-1,1,1
"9534",0,1,1,1,-1,1,1,-1,1
"9535",0,1,0,1,-1,-1,-1,-1,1
"9537",-1,0,0,-1,-1,-1,-1,1,-1
"9538",0,1,-1,1,-1,0,1,-1,1
"9542",0,1,0,1,-1,1,-1,-1,1
"9543",0,1,0,1,-1,0,-1,-1,1
"9544",-1,-1,0,-1,-1,1,-1,-1,-1
"9545",0,-1,1,-1,-1,-1,0,1,-1
"9546",0,-1,1,1,-1,-1,-1,-1,-1
"9547",-1,-1,0,0,-1,0,-1,1,-1
"9548",0,1,1,1,-1,-1,0,0,1
"9549",1,1,1,0,1,-1,1,-1,1
"9550",-1,0,0,-1,-1,0,-1,-1,-1
"9551",1,-1,0,1,-1,0,-1,-1,1
"9552",1,1,-1,0,-1,0,-1,1,1
"9554",0,1,0,1,-1,1,1,-1,1
"9555",-1,-1,1,1,-1,-1,-1,-1,-1
"9556",0,1,1,-1,-1,0,-1,1,1
"9559",-1,-1,1,1,-1,-1,0,-1,-1
"9560",0,-1,1,1,-1,-1,-1,-1,-1
"9561",-1,-1,1,-1,-1,1,-1,1,-1
"9564",0,1,1,-1,-1,0,-1,-1,1
"9565",0,-1,1,0,0,-1,1,-1,-1
"9566",0,1,-1,1,-1,0,0,-1,1
"9568",1,1,0,1,1,1,-1,-1,1
"9570",1,1,-1,1,1,0,-1,-1,1
"9571",-1,-1,1,1,-1,0,-1,-1,-1
"9572",0,1,1,0,-1,0,-1,-1,1
"9573",0,1,0,1,-1,1,-1,-1,1
"9574",1,1,0,0,-1,0,-1,-1,1
"9576",0,1,0,1,-1,1,1,-1,1
"9577",0,1,-1,1,1,0,-1,-1,1
"9580",-1,-1,1,-1,-1,0,-1,-1,-1
"9583",1,1,-1,1,1,1,1,1,1
"9585",1,1,1,-1,1,0,-1,1,1
"9586",0,-1,1,1,-1,0,-1,1,1
"9587",-1,-1,1,-1,-1,-1,-1,0,-1
"9588",0,1,-1,1,-1,1,-1,-1,1
"9590",0,1,0,1,-1,1,0,-1,1
"9591",0,1,1,1,-1,0,-1,-1,1
"9592",0,1,1,0,-1,1,-1,-1,1
"9593",0,1,0,1,-1,0,1,-1,1
"9594",0,1,-1,1,-1,1,1,-1,1
"9595",-1,-1,1,-1,-1,1,-1,-1,-1
"9596",0,-1,1,0,-1,0,-1,1,-1
"9597",-1,-1,1,-1,-1,-1,-1,-1,-1
"9598",1,1,1,1,-1,1,0,1,1
"9600",1,1,1,-1,-1,0,-1,-1,1
"9602",0,-1,1,0,-1,0,1,-1,-1
"9603",0,1,-1,1,-1,0,0,-1,1
"9605",0,1,0,1,-1,0,1,-1,1
"9606",1,1,0,1,-1,1,1,-1,1
"9607",-1,-1,1,-1,-1,-1,-1,1,-1
"9608",0,1,-1,1,-1,0,1,-1,1
"9609",-1,0,0,-1,-1,-1,-1,-1,-1
"9610",0,1,-1,1,-1,-1,0,1,1
"9615",0,1,1,1,-1,0,-1,-1,1
"9616",0,0,-1,1,1,0,1,-1,1
"9617",-1,-1,1,-1,-1,-1,-1,-1,-1
"9618",-1,0,0,-1,-1,0,-1,-1,-1
"9619",0,1,1,1,1,0,-1,-1,1
"9620",0,1,-1,1,1,1,-1,-1,1
"9622",0,-1,1,1,-1,-1,0,0,-1
"9624",1,1,0,1,1,-1,-1,-1,1
"9628",1,1,-1,1,-1,1,1,-1,1
"9629",1,-1,1,0,-1,-1,-1,-1,-1
"9630",0,1,1,1,-1,0,0,-1,1
"9631",-1,-1,1,1,-1,0,0,-1,-1
"9632",-1,-1,1,-1,-1,-1,-1,1,-1
"9633",-1,-1,1,-1,-1,1,-1,-1,-1
"9634",1,1,0,1,-1,0,-1,-1,1
"9635",0,1,-1,0,-1,0,-1,-1,1
"9636",0,1,1,1,-1,0,1,1,1
"9638",0,-1,0,1,-1,-1,-1,1,1
"9639",0,-1,0,1,-1,-1,0,-1,-1
"9641",0,1,0,0,-1,-1,-1,-1,-1
"9642",0,1,1,0,1,-1,-1,-1,1
"9643",-1,0,0,0,-1,0,-1,-1,-1
"9644",-1,1,0,0,-1,-1,-1,1,-1
"9648",1,0,-1,0,-1,1,-1,-1,1
"9649",1,1,1,1,-1,-1,-1,-1,1
"9650",0,0,0,-1,0,0,0,1,-1
"9651",-1,-1,0,0,-1,0,0,-1,-1
"9653",-1,-1,0,-1,-1,-1,-1,1,-1
"9654",1,1,-1,1,-1,0,-1,-1,1
"9655",-1,-1,0,-1,-1,0,-1,-1,-1
"9656",1,1,1,1,-1,1,0,-1,1
"9657",1,-1,1,1,-1,1,1,-1,1
"9658",0,1,-1,1,-1,0,1,-1,1
"9659",-1,-1,0,0,-1,0,-1,-1,-1
"9660",1,1,-1,1,1,-1,-1,1,1
"9661",0,-1,1,1,-1,0,-1,1,-1
"9663",1,1,-1,1,-1,0,-1,-1,1
"9667",-1,-1,-1,0,-1,0,-1,1,-1
"9668",-1,-1,0,-1,-1,0,-1,-1,-1
"9669",-1,0,0,0,0,0,-1,-1,-1
"9672",1,1,1,1,-1,1,-1,-1,1
"9673",0,1,-1,0,-1,0,-1,-1,1
"9674",1,1,-1,1,-1,1,-1,1,1
"9675",1,1,1,0,-1,0,-1,-1,1
"9676",-1,-1,-1,0,-1,-1,-1,-1,-1
"9677",0,1,1,0,-1,0,1,0,1
"9680",0,1,1,1,-1,0,1,-1,1
"9683",0,1,-1,1,-1,-1,1,1,1
"9684",0,-1,0,1,-1,1,0,-1,1
"9687",1,-1,0,1,-1,-1,-1,-1,1
"9688",-1,-1,-1,-1,-1,-1,-1,-1,-1
"9689",0,1,-1,0,-1,-1,-1,-1,1
"9690",0,1,-1,0,-1,-1,-1,-1,-1
"9692",0,1,1,1,-1,0,0,-1,1
"9693",1,1,-1,-1,-1,0,-1,-1,1
"9695",1,1,1,1,-1,1,1,-1,1
"9697",-1,-1,-1,-1,-1,0,1,1,-1
"9698",0,1,1,0,-1,-1,-1,-1,-1
"9699",-1,-1,-1,1,-1,1,-1,-1,-1
"9701",-1,-1,-1,-1,-1,0,-1,-1,-1
"9702",-1,0,0,-1,-1,-1,-1,-1,-1
"9703",0,-1,-1,0,-1,-1,-1,1,-1
"9704",0,1,1,1,-1,1,1,1,1
"9705",-1,0,0,-1,-1,-1,-1,-1,-1
"9706",-1,0,0,-1,-1,0,-1,1,-1
"9707",0,1,0,1,-1,1,-1,-1,1
"9710",-1,0,0,-1,-1,1,1,1,-1
"9712",0,1,0,0,-1,0,-1,-1,1
"9713",-1,-1,-1,1,-1,-1,-1,1,-1
"9714",-1,-1,1,0,-1,-1,-1,1,-1
"9715",1,1,-1,1,1,-1,-1,-1,1
"9719",1,1,1,1,1,-1,1,-1,1
"9720",0,-1,1,1,-1,1,-1,1,-1
"9722",-1,0,0,-1,-1,0,-1,-1,-1
"9723",-1,1,1,0,-1,-1,-1,-1,-1
"9724",-1,0,0,0,-1,-1,-1,-1,-1
"9725",1,1,-1,0,-1,0,-1,1,1
"9726",0,1,1,0,-1,1,-1,1,1
"9729",0,1,1,0,-1,0,-1,-1,1
"9730",-1,0,1,-1,-1,1,-1,1,-1
"9732",1,1,0,1,-1,-1,-1,-1,1
"9735",-1,-1,1,0,-1,-1,-1,1,-1
"9738",1,1,-1,1,-1,1,-1,-1,1
"9739",0,1,-1,1,-1,0,-1,-1,1
"9740",0,1,0,1,-1,1,0,-1,1
"9741",1,1,-1,1,-1,1,-1,0,1
"9743",1,1,-1,1,1,0,-1,-1,1
"9746",0,1,0,1,-1,-1,-1,1,1
"9747",1,1,0,1,1,0,1,-1,1
"9749",1,1,-1,1,1,0,1,1,1
"9753",0,1,0,0,1,-1,-1,-1,1
"9754",0,1,-1,1,-1,0,-1,-1,1
"9756",0,0,0,1,-1,-1,1,-1,1
"9757",0,1,1,1,1,1,-1,-1,1
"9758",0,1,1,1,1,0,-1,-1,1
"9760",0,1,1,1,-1,-1,-1,-1,1
"9764",0,1,-1,1,-1,0,0,1,1
"9765",0,1,-1,-1,-1,-1,-1,-1,-1
"9768",0,1,1,1,-1,1,1,0,1
"9769",0,-1,-1,-1,-1,-1,-1,1,-1
"9772",0,1,-1,-1,-1,1,-1,1,1
"9773",0,1,1,0,-1,1,-1,-1,-1
"9774",-1,0,0,-1,-1,-1,-1,-1,-1
"9775",1,1,1,-1,-1,-1,-1,1,1
"9776",0,-1,1,0,-1,0,-1,-1,-1
"9777",0,1,1,1,-1,-1,-1,-1,1
"9778",-1,0,0,-1,-1,1,-1,-1,-1
"9779",0,1,1,1,-1,0,1,-1,1
"9781",0,-1,-1,0,-1,0,-1,1,1
"9782",0,-1,1,-1,-1,-1,0,-1,-1
"9783",1,-1,1,-1,-1,-1,-1,1,-1
"9784",-1,-1,0,-1,-1,-1,0,1,-1
"9786",0,1,-1,0,-1,-1,-1,1,1
"9788",0,1,1,0,-1,1,-1,-1,1
"9789",0,0,0,-1,-1,0,0,0,-1
"9790",1,1,1,-1,-1,0,-1,-1,1
"9792",0,-1,1,1,-1,-1,-1,1,-1
"9795",-1,0,0,0,-1,0,-1,-1,-1
"9796",1,1,1,1,-1,1,-1,-1,1
"9797",0,1,1,1,-1,1,1,-1,1
"9798",0,1,1,1,-1,1,0,1,1
"9799",0,1,-1,1,1,0,1,-1,1
"9800",0,1,0,1,1,0,-1,-1,1
"9801",0,1,0,0,-1,0,-1,-1,1
"9803",0,1,0,1,1,0,-1,-1,1
"9806",0,1,1,0,-1,-1,-1,-1,1
"9808",0,1,-1,1,1,0,-1,-1,1
"9809",0,1,0,1,-1,0,1,1,1
"9810",1,1,1,1,1,1,-1,-1,1
"9811",0,-1,1,1,-1,-1,-1,-1,-1
"9812",-1,-1,1,-1,-1,-1,-1,-1,-1
"9813",0,-1,-1,1,-1,-1,-1,1,1
"9814",-1,-1,1,-1,-1,0,-1,1,-1
"9815",-1,-1,1,-1,-1,0,-1,-1,-1
"9816",-1,-1,0,-1,-1,0,-1,-1,-1
"9817",0,-1,1,0,-1,0,0,-1,-1
"9818",0,-1,1,1,-1,-1,-1,1,1
"9819",0,1,0,1,-1,-1,-1,1,-1
"9822",0,1,-1,1,-1,-1,0,1,1
"9823",1,1,1,1,1,1,1,-1,1
"9825",0,-1,1,0,-1,0,-1,-1,-1
"9826",-1,0,0,-1,-1,0,-1,-1,-1
"9827",1,1,-1,1,-1,1,1,-1,1
"9829",0,0,-1,0,-1,1,-1,-1,1
"9830",0,1,-1,1,-1,0,1,-1,1
"9831",0,1,1,1,-1,0,-1,1,1
"9832",1,1,-1,1,1,-1,-1,1,1
"9833",0,1,-1,1,-1,0,0,-1,1
"9835",1,-1,1,1,-1,0,-1,-1,-1
"9836",-1,-1,0,-1,-1,-1,-1,1,-1
"9837",-1,-1,1,1,-1,-1,-1,1,-1
"9838",0,1,0,-1,-1,0,-1,-1,1
"9840",-1,-1,1,-1,-1,0,-1,-1,-1
"9841",-1,-1,1,-1,-1,-1,0,-1,-1
"9842",0,1,-1,1,-1,0,-1,-1,1
"9843",0,-1,1,0,-1,-1,-1,1,-1
"9844",0,1,1,0,-1,0,-1,1,-1
"9846",0,-1,-1,0,-1,-1,-1,1,1
"9847",0,1,0,1,1,0,-1,1,1
"9848",0,1,0,1,-1,0,1,-1,1
"9849",1,1,1,1,-1,1,0,-1,1
"9850",0,1,1,1,-1,0,-1,1,1
"9851",0,0,0,-1,-1,0,0,1,-1
"9852",0,0,1,0,-1,-1,-1,1,-1
"9853",0,1,1,0,-1,-1,-1,-1,1
"9856",-1,0,0,1,-1,-1,0,1,-1
"9858",1,1,1,1,-1,1,1,-1,1
"9859",1,1,-1,1,1,0,-1,-1,1
"9860",-1,0,0,-1,-1,-1,-1,-1,-1
"9864",0,1,1,0,-1,-1,-1,-1,-1
"9868",0,1,-1,1,-1,-1,1,-1,1
"9870",-1,1,-1,1,-1,1,-1,-1,1
"9871",-1,0,0,0,-1,-1,-1,1,-1
"9872",1,1,1,1,-1,1,-1,-1,1
"9874",0,1,-1,1,-1,0,1,-1,1
"9875",0,-1,1,1,-1,-1,-1,1,-1
"9876",0,-1,0,0,-1,-1,-1,-1,-1
"9877",-1,-1,1,-1,-1,-1,-1,-1,-1
"9878",1,1,-1,0,-1,0,-1,1,1
"9879",0,1,0,1,-1,-1,-1,-1,1
"9882",-1,0,0,-1,-1,0,-1,1,-1
"9883",0,1,1,0,-1,-1,-1,-1,-1
"9884",0,1,0,1,-1,-1,-1,-1,1
"9886",0,-1,1,1,-1,-1,-1,1,-1
"9887",0,1,1,0,-1,0,-1,-1,1
"9889",-1,-1,0,0,-1,0,-1,-1,-1
"9890",1,1,1,-1,-1,1,-1,-1,1
"9891",0,-1,1,0,-1,0,-1,-1,1
"9892",-1,-1,0,-1,-1,0,-1,-1,-1
"9893",-1,-1,0,-1,-1,0,-1,1,-1
"9894",-1,-1,0,-1,-1,0,0,-1,-1
"9895",0,1,0,0,-1,0,-1,-1,-1
"9896",0,1,0,0,-1,0,-1,-1,-1
"9897",0,1,1,1,-1,1,-1,1,1
"9898",-1,1,0,-1,-1,-1,0,1,-1
"9899",0,-1,0,0,-1,0,0,-1,-1
"9901",0,1,1,1,0,0,-1,-1,1
"9904",0,1,1,1,-1,0,1,-1,1
"9906",-1,-1,0,0,-1,-1,-1,1,-1
"9907",-1,-1,0,1,-1,1,-1,-1,-1
"9909",0,-1,0,0,-1,0,0,1,-1
"9911",-1,-1,1,-1,-1,-1,-1,1,-1
"9912",0,-1,1,1,-1,0,-1,1,-1
"9913",0,1,1,1,-1,-1,-1,-1,1
"9914",1,-1,0,0,1,-1,-1,-1,1
"9915",0,1,0,1,-1,-1,-1,-1,1
"9916",0,1,0,1,1,1,1,1,1
"9917",0,1,1,0,-1,0,-1,-1,1
"9918",0,-1,1,-1,-1,0,-1,1,-1
"9921",0,1,1,1,1,-1,-1,-1,1
"9922",0,1,0,0,-1,-1,-1,-1,-1
"9923",1,1,-1,1,1,1,-1,-1,1
"9924",-1,0,0,-1,-1,-1,-1,-1,-1
"9925",0,1,1,0,-1,0,-1,-1,-1
"9927",0,1,0,1,-1,1,-1,-1,1
"9929",1,1,1,0,-1,-1,-1,-1,1
"9930",0,1,0,1,-1,1,-1,-1,1
"9933",0,1,-1,-1,-1,1,-1,-1,1
"9934",1,0,1,1,-1,0,1,-1,1
"9936",1,1,-1,-1,-1,-1,-1,1,1
"9938",-1,0,0,-1,-1,-1,-1,1,-1
"9941",1,0,0,-1,-1,-1,-1,1,-1
"9943",1,1,1,1,-1,0,1,-1,1
"9944",-1,-1,0,-1,-1,0,-1,1,-1
"9945",1,1,0,0,-1,-1,1,-1,1
"9946",0,0,0,1,-1,-1,-1,-1,1
"9948",-1,-1,0,1,-1,1,-1,0,-1
"9949",1,1,-1,1,1,0,-1,-1,1
"9951",-1,-1,1,-1,-1,-1,-1,1,-1
"9953",0,1,-1,1,1,0,-1,-1,1
"9954",-1,-1,1,-1,-1,-1,0,1,-1
"9957",-1,-1,1,-1,-1,-1,-1,1,-1
"9958",0,-1,0,0,-1,0,-1,-1,-1
"9959",-1,0,0,1,-1,-1,-1,1,-1
"9960",-1,-1,0,0,-1,-1,0,1,-1
"9961",0,1,0,1,-1,1,-1,-1,1
"9963",-1,0,0,-1,-1,-1,-1,-1,-1
"9964",1,1,-1,1,1,1,-1,0,1
"9965",0,-1,0,0,-1,-1,-1,1,-1
"9966",1,1,1,-1,-1,0,0,1,1
"9967",0,1,0,1,-1,1,1,-1,1
"9969",-1,0,0,-1,-1,-1,-1,-1,-1
"9970",-1,0,1,-1,-1,1,0,1,-1
"9971",0,1,-1,-1,-1,0,0,1,1
"9972",0,1,1,0,-1,1,-1,-1,-1
"9974",-1,0,0,-1,-1,0,-1,1,-1
"9975",1,1,1,1,-1,0,1,1,1
"9977",0,-1,1,0,-1,-1,-1,1,-1
"9978",1,1,1,1,-1,0,-1,1,1
"9979",1,1,0,1,-1,0,0,-1,1
"9980",-1,-1,1,0,-1,0,-1,1,-1
"9981",0,1,-1,1,-1,0,0,-1,1
"9982",0,1,-1,1,-1,0,-1,-1,1
"9983",0,1,1,1,-1,-1,-1,-1,1
"9984",1,1,-1,1,1,0,-1,-1,1
"9985",-1,-1,1,1,-1,0,0,-1,-1
"9993",-1,-1,0,-1,-1,0,-1,-1,-1
"9994",0,1,-1,1,-1,0,-1,1,1
"9998",1,-1,0,1,-1,0,-1,-1,1
"9999",0,1,-1,1,1,1,-1,1,1
"10000",0,1,1,1,-1,0,0,-1,1
"10001",1,1,1,1,-1,1,-1,-1,1
"10002",0,1,0,1,-1,0,1,1,1
"10003",0,1,0,1,1,1,1,1,1
"10005",1,1,-1,1,-1,1,1,1,1
"10007",0,1,-1,1,1,1,-1,1,1
"10010",0,1,1,0,-1,1,-1,-1,1
"10011",0,0,1,-1,-1,-1,0,-1,-1
"10013",0,1,-1,0,-1,-1,-1,-1,1
"10015",1,1,0,1,-1,0,-1,-1,1
"10017",-1,-1,1,-1,-1,0,-1,-1,-1
"10018",0,1,0,1,-1,1,-1,1,1
"10019",1,1,-1,1,1,1,-1,-1,1
"10021",0,-1,1,1,-1,1,-1,1,-1
"10023",-1,-1,1,-1,-1,0,-1,-1,-1
"10025",-1,-1,1,-1,-1,0,-1,1,-1
"10026",-1,-1,0,1,-1,-1,-1,-1,-1
"10027",0,1,-1,1,-1,-1,0,-1,1
"10028",-1,-1,1,0,-1,-1,-1,1,-1
"10030",0,1,-1,0,-1,0,0,-1,1
"10031",-1,-1,0,0,-1,-1,-1,1,-1
"10034",1,1,0,1,-1,0,-1,1,1
"10037",-1,0,0,-1,-1,0,-1,1,-1
"10038",0,1,0,-1,-1,1,1,0,1
"10039",-1,1,1,0,-1,-1,-1,1,-1
"10041",-1,-1,1,0,-1,0,-1,-1,-1
"10042",1,1,1,1,-1,1,-1,1,1
"10043",-1,1,1,0,-1,-1,-1,-1,-1
"10044",0,-1,1,1,-1,-1,-1,1,-1
"10045",0,1,0,1,-1,0,-1,1,1
"10047",0,1,1,1,-1,0,0,-1,1
"10048",-1,-1,1,0,-1,-1,-1,-1,-1
